case,cost,type,skin,rarity,wear,ST,price,min_val,max_val,odds,site,update
Hydra  Case,$9.00,P2000,Woodsman,4,ww ,1,$16.07,92051,93444,1.394% ,https://skin.club/en/cases/open/hydra,6 days ago
Hydra  Case,$9.00,P90,Death Grip,4,fn ,0,$11.31,86928,89076,2.149% ,https://skin.club/en/cases/open/hydra,6 days ago
Hydra  Case,$9.00,P90,Death Grip,4,ft ,0,$6.97,74052,78055,4.004% ,https://skin.club/en/cases/open/hydra,6 days ago
Hydra  Case,$9.00,FAMAS,Macabre,3,fn ,1,$6.70,64360,69525,5.166% ,https://skin.club/en/cases/open/hydra,6 days ago
Hydra  Case,$9.00,M4A1-S,Briefing,3,ft ,0,$3.17,32963,42512,9.550% ,https://skin.club/en/cases/open/hydra,6 days ago
Hydra  Case,$9.00,MAC-10,Aloha,3,mw ,0,$3.05,22738,32962,10.225% ,https://skin.club/en/cases/open/hydra,6 days ago
Hydra  Case,$9.00,MAG-7,Hard Water,3,ft ,0,$2.78,11744,22737,10.994% ,https://skin.club/en/cases/open/hydra,6 days ago
Hydra  Case,$9.00,Tec-9,Cut Out,3,ft ,0,$2.75,1,11743,11.743% ,https://skin.club/en/cases/open/hydra,6 days ago
Spectrum Case,$3.55,★ Shadow Daggers,Marble Fade,7,fn ,1,$215.00,99940,100000,0.061% ,https://skin.club/en/cases/open/spectrum,6 days ago
Spectrum Case,$3.55,★ Gut Knife,Tiger Tooth,7,fn ,0,$167.08,99861,99939,0.079% ,https://skin.club/en/cases/open/spectrum,6 days ago
Spectrum Case,$3.55,★ Huntsman Knife,Ultraviolet,7,mw ,0,$164.59,99781,99860,0.080% ,https://skin.club/en/cases/open/spectrum,6 days ago
Spectrum Case,$3.55,AK-47,Bloodsport,6,fn ,0,$143.74,99689,99780,0.092% ,https://skin.club/en/cases/open/spectrum,6 days ago
Spectrum Case,$3.55,AWP,Fever Dream,5,fn ,1,$30.29,98493,98937,0.445% ,https://skin.club/en/cases/open/spectrum,6 days ago
Spectrum Case,$3.55,AWP,Fever Dream,5,mw ,1,$22.24,97294,97899,0.606% ,https://skin.club/en/cases/open/spectrum,6 days ago
Spectrum Case,$3.55,AWP,Fever Dream,5,bs ,1,$17.23,95781,96563,0.783% ,https://skin.club/en/cases/open/spectrum,6 days ago
Spectrum Case,$3.55,M4A1-S,Decimator,5,fn ,0,$39.98,99352,99688,0.337% ,https://skin.club/en/cases/open/spectrum,6 days ago
Spectrum Case,$3.55,M4A1-S,Decimator,5,ww ,0,$12.80,94740,95780,1.041% ,https://skin.club/en/cases/open/spectrum,6 days ago
Spectrum Case,$3.55,M4A1-S,Decimator,5,bs ,0,$9.24,92162,93593,1.432% ,https://skin.club/en/cases/open/spectrum,6 days ago
Spectrum Case,$3.55,USP-S,Neo-Noir,6,mw ,0,$18.42,96564,97293,0.730% ,https://skin.club/en/cases/open/spectrum,6 days ago
Spectrum Case,$3.55,USP-S,Neo-Noir,6,ft ,1,$32.48,98938,99351,0.414% ,https://skin.club/en/cases/open/spectrum,6 days ago
Spectrum Case,$3.55,CZ75-Auto,Xiangliu,5,mw ,0,$11.69,93594,94739,1.146% ,https://skin.club/en/cases/open/spectrum,6 days ago
Spectrum Case,$3.55,CZ75-Auto,Xiangliu,5,mw ,1,$22.63,97900,98492,0.593% ,https://skin.club/en/cases/open/spectrum,6 days ago
Spectrum Case,$3.55,Galil AR,Crimson Tsunami,4,fn ,1,$9.20,90681,92161,1.481% ,https://skin.club/en/cases/open/spectrum,6 days ago
Spectrum Case,$3.55,Galil AR,Crimson Tsunami,4,mw ,1,$4.93,83381,86267,2.887% ,https://skin.club/en/cases/open/spectrum,6 days ago
Spectrum Case,$3.55,UMP-45,Scaffold,4,fn ,1,$6.44,88624,90680,2.057% ,https://skin.club/en/cases/open/spectrum,6 days ago
Spectrum Case,$3.55,UMP-45,Scaffold,4,ww ,0,$1.33,68083,74419,6.337% ,https://skin.club/en/cases/open/spectrum,6 days ago
Spectrum Case,$3.55,XM1014,Seasons,4,fn ,1,$5.83,86268,88623,2.356% ,https://skin.club/en/cases/open/spectrum,6 days ago
Spectrum Case,$3.55,M249,Emerald Poison Dart,4,fn ,0,$2.89,74420,79193,4.774% ,https://skin.club/en/cases/open/spectrum,6 days ago
Spectrum Case,$3.55,M249,Emerald Poison Dart,4,ft ,0,$1.28,60826,68082,7.257% ,https://skin.club/en/cases/open/spectrum,6 days ago
Spectrum Case,$3.55,MAC-10,Last Dive,4,fn ,0,$2.91,79194,83380,4.187% ,https://skin.club/en/cases/open/spectrum,6 days ago
Spectrum Case,$3.55,PP-Bizon,Jungle Slipstream,3,bs ,0,$1.27,52669,60825,8.157% ,https://skin.club/en/cases/open/spectrum,6 days ago
Spectrum Case,$3.55,Five-SeveN,Capillary,3,fn ,1,$1.07,43559,52668,9.110% ,https://skin.club/en/cases/open/spectrum,6 days ago
Spectrum Case,$3.55,SCAR-20,Blueprint,3,mw ,0,$0.30,11763,22916,11.154% ,https://skin.club/en/cases/open/spectrum,6 days ago
Spectrum Case,$3.55,SCAR-20,Blueprint,3,ft ,0,$0.25,1,11762,11.762% ,https://skin.club/en/cases/open/spectrum,6 days ago
Spectrum Case,$3.55,MP7,Akoben,3,ww ,1,$0.43,33513,43558,10.046% ,https://skin.club/en/cases/open/spectrum,6 days ago
Spectrum Case,$3.55,Sawed-Off,Zander,3,ww ,1,$0.34,22917,33512,10.596% ,https://skin.club/en/cases/open/spectrum,6 days ago
Glove  Case,$1.50,★ Bloodhound Gloves,Bronzed,7,mw ,0,$124.49,99962,99983,0.022% ,https://skin.club/en/cases/open/glove,6 days ago
Glove  Case,$1.50,★ Bloodhound Gloves,Bronzed,7,ft ,0,$93.79,99933,99961,0.029% ,https://skin.club/en/cases/open/glove,6 days ago
Glove  Case,$1.50,★ Bloodhound Gloves,Bronzed,7,ww ,0,$83.40,99900,99932,0.033% ,https://skin.club/en/cases/open/glove,6 days ago
Glove  Case,$1.50,SSG 08,Dragonfire,6,fn ,1,$80.83,99866,99899,0.034% ,https://skin.club/en/cases/open/glove,6 days ago
Glove  Case,$1.50,SSG 08,Dragonfire,6,mw ,0,$13.05,99009,99213,0.205% ,https://skin.club/en/cases/open/glove,6 days ago
Glove  Case,$1.50,SSG 08,Dragonfire,6,ft ,0,$11.19,98324,98561,0.238% ,https://skin.club/en/cases/open/glove,6 days ago
Glove  Case,$1.50,SSG 08,Dragonfire,6,ft ,1,$34.09,99601,99680,0.080% ,https://skin.club/en/cases/open/glove,6 days ago
Glove  Case,$1.50,SSG 08,Dragonfire,6,ww ,0,$10.84,98079,98323,0.245% ,https://skin.club/en/cases/open/glove,6 days ago
Glove  Case,$1.50,SSG 08,Dragonfire,6,ww ,1,$40.24,99761,99828,0.068% ,https://skin.club/en/cases/open/glove,6 days ago
Glove  Case,$1.50,M4A4,Buzz Kill,6,fn ,0,$27.07,99500,99600,0.101% ,https://skin.club/en/cases/open/glove,6 days ago
Glove  Case,$1.50,M4A4,Buzz Kill,6,fn ,1,$73.77,99829,99865,0.037% ,https://skin.club/en/cases/open/glove,6 days ago
Glove  Case,$1.50,M4A4,Buzz Kill,6,mw ,0,$11.26,98562,98797,0.236% ,https://skin.club/en/cases/open/glove,6 days ago
Glove  Case,$1.50,M4A4,Buzz Kill,6,mw ,1,$34.22,99681,99760,0.080% ,https://skin.club/en/cases/open/glove,6 days ago
Glove  Case,$1.50,M4A4,Buzz Kill,6,ft ,0,$7.07,96847,97212,0.366% ,https://skin.club/en/cases/open/glove,6 days ago
Glove  Case,$1.50,M4A4,Buzz Kill,6,ww ,1,$23.26,99383,99499,0.117% ,https://skin.club/en/cases/open/glove,6 days ago
Glove  Case,$1.50,★ Moto Gloves,Boom!,7,ft ,0,$164.02,99984,100000,0.017% ,https://skin.club/en/cases/open/glove,6 days ago
Glove  Case,$1.50,Sawed-Off,Wasteland Princess,5,fn ,0,$7.26,97213,97569,0.357% ,https://skin.club/en/cases/open/glove,6 days ago
Glove  Case,$1.50,Sawed-Off,Wasteland Princess,5,fn ,1,$15.95,99214,99382,0.169% ,https://skin.club/en/cases/open/glove,6 days ago
Glove  Case,$1.50,Sawed-Off,Wasteland Princess,5,mw ,0,$3.78,93291,93934,0.644% ,https://skin.club/en/cases/open/glove,6 days ago
Glove  Case,$1.50,Sawed-Off,Wasteland Princess,5,ww ,0,$2.07,86357,87421,1.065% ,https://skin.club/en/cases/open/glove,6 days ago
Glove  Case,$1.50,Sawed-Off,Wasteland Princess,5,bs ,1,$3.60,91961,92634,0.674% ,https://skin.club/en/cases/open/glove,6 days ago
Glove  Case,$1.50,P90,Shallow Grave,5,fn ,0,$7.01,96108,96477,0.370% ,https://skin.club/en/cases/open/glove,6 days ago
Glove  Case,$1.50,P90,Shallow Grave,5,mw ,0,$3.71,92635,93290,0.656% ,https://skin.club/en/cases/open/glove,6 days ago
Glove  Case,$1.50,P90,Shallow Grave,5,ft ,1,$4.13,94562,95155,0.594% ,https://skin.club/en/cases/open/glove,6 days ago
Glove  Case,$1.50,P90,Shallow Grave,5,ww ,0,$2.24,88428,89420,0.993% ,https://skin.club/en/cases/open/glove,6 days ago
Glove  Case,$1.50,P90,Shallow Grave,5,bs ,1,$3.89,93935,94561,0.627% ,https://skin.club/en/cases/open/glove,6 days ago
Glove  Case,$1.50,FAMAS,Mecha Industries,5,fn ,0,$7.03,96478,96846,0.369% ,https://skin.club/en/cases/open/glove,6 days ago
Glove  Case,$1.50,FAMAS,Mecha Industries,5,mw ,1,$10.15,97570,97830,0.261% ,https://skin.club/en/cases/open/glove,6 days ago
Glove  Case,$1.50,FAMAS,Mecha Industries,5,bs ,0,$3.12,91201,91960,0.760% ,https://skin.club/en/cases/open/glove,6 days ago
Glove  Case,$1.50,USP-S,Cyrex,4,fn ,1,$10.70,97831,98078,0.248% ,https://skin.club/en/cases/open/glove,6 days ago
Glove  Case,$1.50,USP-S,Cyrex,4,ww ,1,$4.46,95156,95710,0.555% ,https://skin.club/en/cases/open/glove,6 days ago
Glove  Case,$1.50,USP-S,Cyrex,4,bs ,0,$1.01,77024,78766,1.743% ,https://skin.club/en/cases/open/glove,6 days ago
Glove  Case,$1.50,M4A1-S,Flashback,4,fn ,1,$12.67,98798,99008,0.211% ,https://skin.club/en/cases/open/glove,6 days ago
Glove  Case,$1.50,M4A1-S,Flashback,4,ft ,0,$0.39,50534,53309,2.776% ,https://skin.club/en/cases/open/glove,6 days ago
Glove  Case,$1.50,M4A1-S,Flashback,4,bs ,1,$2.41,89421,90355,0.935% ,https://skin.club/en/cases/open/glove,6 days ago
Glove  Case,$1.50,Glock-18,Ironwork,3,fn ,1,$6.51,95711,96107,0.397% ,https://skin.club/en/cases/open/glove,6 days ago
Glove  Case,$1.50,Glock-18,Ironwork,3,mw ,0,$0.26,23427,26621,3.195% ,https://skin.club/en/cases/open/glove,6 days ago
Glove  Case,$1.50,Glock-18,Ironwork,3,mw ,1,$1.20,80492,82054,1.563% ,https://skin.club/en/cases/open/glove,6 days ago
Glove  Case,$1.50,Glock-18,Ironwork,3,ww ,0,$0.19,3455,6904,3.450% ,https://skin.club/en/cases/open/glove,6 days ago
Glove  Case,$1.50,MP7,Cirrus,3,fn ,1,$2.22,87422,88427,1.006% ,https://skin.club/en/cases/open/glove,6 days ago
Glove  Case,$1.50,MP7,Cirrus,3,mw ,0,$0.22,10282,13622,3.341% ,https://skin.club/en/cases/open/glove,6 days ago
Glove  Case,$1.50,MP7,Cirrus,3,ww ,0,$0.25,20196,23426,3.231% ,https://skin.club/en/cases/open/glove,6 days ago
Glove  Case,$1.50,MP7,Cirrus,3,ww ,1,$1.21,82055,83599,1.545% ,https://skin.club/en/cases/open/glove,6 days ago
Glove  Case,$1.50,MP7,Cirrus,3,bs ,1,$0.36,44847,47720,2.874% ,https://skin.club/en/cases/open/glove,6 days ago
Glove  Case,$1.50,Dual Berettas,Royal Consorts,4,fn ,0,$2.74,90356,91200,0.845% ,https://skin.club/en/cases/open/glove,6 days ago
Glove  Case,$1.50,Dual Berettas,Royal Consorts,4,ft ,1,$0.91,71550,73416,1.867% ,https://skin.club/en/cases/open/glove,6 days ago
Glove  Case,$1.50,Dual Berettas,Royal Consorts,4,bs ,0,$0.38,47721,50533,2.813% ,https://skin.club/en/cases/open/glove,6 days ago
Glove  Case,$1.50,Nova,Gila,4,fn ,0,$1.64,85098,86356,1.259% ,https://skin.club/en/cases/open/glove,6 days ago
Glove  Case,$1.50,Nova,Gila,4,mw ,0,$0.78,69525,71549,2.025% ,https://skin.club/en/cases/open/glove,6 days ago
Glove  Case,$1.50,Nova,Gila,4,ft ,1,$0.96,75225,77023,1.799% ,https://skin.club/en/cases/open/glove,6 days ago
Glove  Case,$1.50,MP9,Sand Scale,3,fn ,1,$1.02,78767,80491,1.725% ,https://skin.club/en/cases/open/glove,6 days ago
Glove  Case,$1.50,MP9,Sand Scale,3,mw ,0,$0.21,6905,10281,3.377% ,https://skin.club/en/cases/open/glove,6 days ago
Glove  Case,$1.50,MP9,Sand Scale,3,mw ,1,$0.70,67387,69524,2.138% ,https://skin.club/en/cases/open/glove,6 days ago
Glove  Case,$1.50,MP9,Sand Scale,3,ft ,1,$0.36,41962,44846,2.885% ,https://skin.club/en/cases/open/glove,6 days ago
Glove  Case,$1.50,MP9,Sand Scale,3,ww ,1,$0.70,65238,67386,2.149% ,https://skin.club/en/cases/open/glove,6 days ago
Glove  Case,$1.50,MAG-7,Sonar,3,fn ,0,$0.35,39044,41961,2.918% ,https://skin.club/en/cases/open/glove,6 days ago
Glove  Case,$1.50,MAG-7,Sonar,3,fn ,1,$1.26,83600,85097,1.498% ,https://skin.club/en/cases/open/glove,6 days ago
Glove  Case,$1.50,MAG-7,Sonar,3,mw ,0,$0.22,13623,16958,3.336% ,https://skin.club/en/cases/open/glove,6 days ago
Glove  Case,$1.50,MAG-7,Sonar,3,ww ,0,$0.29,35964,39043,3.080% ,https://skin.club/en/cases/open/glove,6 days ago
Glove  Case,$1.50,G3SG1,Stinger,4,ft ,0,$0.43,53310,55984,2.675% ,https://skin.club/en/cases/open/glove,6 days ago
Glove  Case,$1.50,G3SG1,Stinger,4,ww ,0,$0.53,55985,58451,2.467% ,https://skin.club/en/cases/open/glove,6 days ago
Glove  Case,$1.50,G3SG1,Stinger,4,ww ,1,$0.68,63049,65237,2.189% ,https://skin.club/en/cases/open/glove,6 days ago
Glove  Case,$1.50,CZ75-Auto,Polymer,3,fn ,1,$0.96,73417,75224,1.808% ,https://skin.club/en/cases/open/glove,6 days ago
Glove  Case,$1.50,CZ75-Auto,Polymer,3,ft ,1,$0.28,26622,29752,3.131% ,https://skin.club/en/cases/open/glove,6 days ago
Glove  Case,$1.50,CZ75-Auto,Polymer,3,bs ,0,$0.25,16959,20195,3.237% ,https://skin.club/en/cases/open/glove,6 days ago
Glove  Case,$1.50,P2000,Turf,3,mw ,0,$0.19,1,3454,3.454% ,https://skin.club/en/cases/open/glove,6 days ago
Glove  Case,$1.50,P2000,Turf,3,mw ,1,$0.64,60788,63048,2.261% ,https://skin.club/en/cases/open/glove,6 days ago
Glove  Case,$1.50,P2000,Turf,3,ft ,1,$0.29,32876,35963,3.088% ,https://skin.club/en/cases/open/glove,6 days ago
Glove  Case,$1.50,Galil AR,Black Sand,3,mw ,1,$0.60,58452,60787,2.336% ,https://skin.club/en/cases/open/glove,6 days ago
Glove  Case,$1.50,Galil AR,Black Sand,3,bs ,1,$0.28,29753,32875,3.123% ,https://skin.club/en/cases/open/glove,6 days ago
Gamma 2  Case,$3.00,★ Gut Knife,Gamma Doppler,7,fn ,0,$272.66,99930,100000,0.071% ,https://skin.club/en/cases/open/gamma2,6 days ago
Gamma 2  Case,$3.00,AK-47,Neon Revolution,6,fn ,0,$85.81,99588,99814,0.227% ,https://skin.club/en/cases/open/gamma2,6 days ago
Gamma 2  Case,$3.00,AK-47,Neon Revolution,6,mw ,1,$73.68,99327,99587,0.261% ,https://skin.club/en/cases/open/gamma2,6 days ago
Gamma 2  Case,$3.00,AK-47,Neon Revolution,6,ft ,0,$14.77,97703,98813,1.111% ,https://skin.club/en/cases/open/gamma2,6 days ago
Gamma 2  Case,$3.00,AK-47,Neon Revolution,6,bs ,0,$13.51,96493,97702,1.210% ,https://skin.club/en/cases/open/gamma2,6 days ago
Gamma 2  Case,$3.00,AK-47,Neon Revolution,6,bs ,1,$36.61,98814,99326,0.513% ,https://skin.club/en/cases/open/gamma2,6 days ago
Gamma 2  Case,$3.00,★ Gut Knife,Autotronic,7,ww ,0,$170.00,99815,99929,0.115% ,https://skin.club/en/cases/open/gamma2,6 days ago
Gamma 2  Case,$3.00,FAMAS,Roll Cage,6,mw ,1,$12.03,95147,96492,1.346% ,https://skin.club/en/cases/open/gamma2,6 days ago
Gamma 2  Case,$3.00,FAMAS,Roll Cage,6,ft ,1,$6.25,91143,93250,2.108% ,https://skin.club/en/cases/open/gamma2,6 days ago
Gamma 2  Case,$3.00,FAMAS,Roll Cage,6,ww ,0,$1.69,65069,69203,4.135% ,https://skin.club/en/cases/open/gamma2,6 days ago
Gamma 2  Case,$3.00,AUG,Syd Mead,5,mw ,0,$3.77,80424,83380,2.957% ,https://skin.club/en/cases/open/gamma2,6 days ago
Gamma 2  Case,$3.00,AUG,Syd Mead,5,mw ,1,$7.26,93251,95146,1.896% ,https://skin.club/en/cases/open/gamma2,6 days ago
Gamma 2  Case,$3.00,SG 553,Triarch,4,fn ,0,$1.90,69204,73114,3.911% ,https://skin.club/en/cases/open/gamma2,6 days ago
Gamma 2  Case,$3.00,SG 553,Triarch,4,fn ,1,$5.38,88813,91142,2.330% ,https://skin.club/en/cases/open/gamma2,6 days ago
Gamma 2  Case,$3.00,SG 553,Triarch,4,ww ,0,$0.39,40022,45389,5.368% ,https://skin.club/en/cases/open/gamma2,6 days ago
Gamma 2  Case,$3.00,SG 553,Triarch,4,bs ,0,$0.41,45390,50643,5.254% ,https://skin.club/en/cases/open/gamma2,6 days ago
Gamma 2  Case,$3.00,MP9,Airlock,5,ft ,0,$2.11,76842,80423,3.582% ,https://skin.club/en/cases/open/gamma2,6 days ago
Gamma 2  Case,$3.00,MP9,Airlock,5,ft ,1,$4.47,86205,88812,2.608% ,https://skin.club/en/cases/open/gamma2,6 days ago
Gamma 2  Case,$3.00,MAG-7,Petroglyph,4,fn ,1,$3.95,83381,86204,2.824% ,https://skin.club/en/cases/open/gamma2,6 days ago
Gamma 2  Case,$3.00,Glock-18,Weasel,4,mw ,1,$2.05,73115,76841,3.727% ,https://skin.club/en/cases/open/gamma2,6 days ago
Gamma 2  Case,$3.00,SCAR-20,Powercore,4,ft ,1,$0.94,60463,65068,4.606% ,https://skin.club/en/cases/open/gamma2,6 days ago
Gamma 2  Case,$3.00,G3SG1,Ventilator,3,fn ,1,$0.93,55730,60462,4.733% ,https://skin.club/en/cases/open/gamma2,6 days ago
Gamma 2  Case,$3.00,CZ75-Auto,Imprint,3,mw ,1,$0.49,50644,55729,5.086% ,https://skin.club/en/cases/open/gamma2,6 days ago
Gamma 2  Case,$3.00,CZ75-Auto,Imprint,3,ft ,1,$0.25,34491,40021,5.531% ,https://skin.club/en/cases/open/gamma2,6 days ago
Gamma 2  Case,$3.00,CZ75-Auto,Imprint,3,ww ,1,$0.12,1,5821,5.821% ,https://skin.club/en/cases/open/gamma2,6 days ago
Gamma 2  Case,$3.00,XM1014,Slipstream,3,ww ,0,$0.19,28856,34490,5.635% ,https://skin.club/en/cases/open/gamma2,6 days ago
Gamma 2  Case,$3.00,UMP-45,Briefing,3,ft ,0,$0.16,23155,28855,5.701% ,https://skin.club/en/cases/open/gamma2,6 days ago
Gamma 2  Case,$3.00,Negev,Dazzle,3,bs ,0,$0.14,17405,23154,5.750% ,https://skin.club/en/cases/open/gamma2,6 days ago
Gamma 2  Case,$3.00,Five-SeveN,Scumbria,3,mw ,0,$0.14,11630,17404,5.775% ,https://skin.club/en/cases/open/gamma2,6 days ago
Gamma 2  Case,$3.00,P90,Grim,3,ft ,0,$0.12,5822,11629,5.808% ,https://skin.club/en/cases/open/gamma2,6 days ago
Chroma 3 Case,$1.50,M4A1-S,Chantico's Fire,6,fn ,0,$127.37,99970,100000,0.031% ,https://skin.club/en/cases/open/chroma3,6 days ago
Chroma 3 Case,$1.50,M4A1-S,Chantico's Fire,6,mw ,0,$61.42,99861,99933,0.073% ,https://skin.club/en/cases/open/chroma3,6 days ago
Chroma 3 Case,$1.50,M4A1-S,Chantico's Fire,6,ft ,1,$56.96,99707,99786,0.080% ,https://skin.club/en/cases/open/chroma3,6 days ago
Chroma 3 Case,$1.50,M4A1-S,Chantico's Fire,6,ww ,1,$41.18,99589,99706,0.118% ,https://skin.club/en/cases/open/chroma3,6 days ago
Chroma 3 Case,$1.50,M4A1-S,Chantico's Fire,6,bs ,1,$40.57,99468,99588,0.121% ,https://skin.club/en/cases/open/chroma3,6 days ago
Chroma 3 Case,$1.50,★ Gut Knife,Damascus Steel,7,ft ,0,$110.89,99934,99969,0.036% ,https://skin.club/en/cases/open/chroma3,6 days ago
Chroma 3 Case,$1.50,P250,Asiimov,5,mw ,1,$60.90,99787,99860,0.074% ,https://skin.club/en/cases/open/chroma3,6 days ago
Chroma 3 Case,$1.50,P250,Asiimov,5,ww ,0,$2.73,90405,93477,3.073% ,https://skin.club/en/cases/open/chroma3,6 days ago
Chroma 3 Case,$1.50,PP-Bizon,Judgement of Anubis,6,fn ,1,$39.65,99344,99467,0.124% ,https://skin.club/en/cases/open/chroma3,6 days ago
Chroma 3 Case,$1.50,UMP-45,Primal Saber,5,fn ,1,$20.27,99067,99343,0.277% ,https://skin.club/en/cases/open/chroma3,6 days ago
Chroma 3 Case,$1.50,UMP-45,Primal Saber,5,bs ,1,$3.70,93478,95610,2.133% ,https://skin.club/en/cases/open/chroma3,6 days ago
Chroma 3 Case,$1.50,AUG,Fleet Flock,5,fn ,0,$10.22,98437,99066,0.630% ,https://skin.club/en/cases/open/chroma3,6 days ago
Chroma 3 Case,$1.50,Galil AR,Firefight,4,fn ,1,$9.07,97710,98436,0.727% ,https://skin.club/en/cases/open/chroma3,6 days ago
Chroma 3 Case,$1.50,Tec-9,Re-Entry,4,fn ,1,$3.75,95611,97709,2.099% ,https://skin.club/en/cases/open/chroma3,6 days ago
Chroma 3 Case,$1.50,Tec-9,Re-Entry,4,ft ,1,$1.18,63533,70818,7.286% ,https://skin.club/en/cases/open/chroma3,6 days ago
Chroma 3 Case,$1.50,XM1014,Black Tie,4,ww ,1,$1.69,84942,90404,5.463% ,https://skin.club/en/cases/open/chroma3,6 days ago
Chroma 3 Case,$1.50,SSG 08,Ghost Crusader,4,mw ,0,$1.33,77896,84941,7.046% ,https://skin.club/en/cases/open/chroma3,6 days ago
Chroma 3 Case,$1.50,CZ75-Auto,Red Astor,4,fn ,0,$1.31,70819,77895,7.077% ,https://skin.club/en/cases/open/chroma3,6 days ago
Chroma 3 Case,$1.50,Dual Berettas,Ventilators,3,fn ,1,$1.01,55931,63532,7.602% ,https://skin.club/en/cases/open/chroma3,6 days ago
Chroma 3 Case,$1.50,P2000,Oceanic,3,ww ,1,$0.27,45418,55930,10.513% ,https://skin.club/en/cases/open/chroma3,6 days ago
Chroma 3 Case,$1.50,G3SG1,Orange Crash,3,ww ,1,$0.24,34616,45417,10.802% ,https://skin.club/en/cases/open/chroma3,6 days ago
Chroma 3 Case,$1.50,SG 553,Atlas,3,bs ,1,$0.23,23708,34615,10.908% ,https://skin.club/en/cases/open/chroma3,6 days ago
Chroma 3 Case,$1.50,M249,Spectre,3,ft ,1,$0.17,12022,23707,11.686% ,https://skin.club/en/cases/open/chroma3,6 days ago
Chroma 3 Case,$1.50,MP9,Bioleak,3,ww ,0,$0.15,1,12021,12.021% ,https://skin.club/en/cases/open/chroma3,6 days ago
Gamma  Case,$3.00,★ Gut Knife,Lore,7,fn ,0,$339.77,99832,100000,0.169% ,https://skin.club/en/cases/open/gamma,6 days ago
Gamma  Case,$3.00,★ Gut Knife,Lore,7,ft ,0,$148.06,99745,99831,0.087% ,https://skin.club/en/cases/open/gamma,6 days ago
Gamma  Case,$3.00,★ Gut Knife,Lore,7,bs ,0,$128.07,99648,99744,0.097% ,https://skin.club/en/cases/open/gamma,6 days ago
Gamma  Case,$3.00,M4A1-S,Mecha Industries,6,mw ,0,$52.05,98803,98993,0.191% ,https://skin.club/en/cases/open/gamma,6 days ago
Gamma  Case,$3.00,M4A1-S,Mecha Industries,6,ft ,1,$55.01,99184,99366,0.183% ,https://skin.club/en/cases/open/gamma,6 days ago
Gamma  Case,$3.00,M4A1-S,Mecha Industries,6,ww ,0,$25.23,97828,98156,0.329% ,https://skin.club/en/cases/open/gamma,6 days ago
Gamma  Case,$3.00,M4A1-S,Mecha Industries,6,ww ,1,$62.40,99367,99533,0.167% ,https://skin.club/en/cases/open/gamma,6 days ago
Gamma  Case,$3.00,M4A1-S,Mecha Industries,6,bs ,0,$15.26,96969,97448,0.480% ,https://skin.club/en/cases/open/gamma,6 days ago
Gamma  Case,$3.00,M4A1-S,Mecha Industries,6,bs ,1,$52.46,98994,99183,0.190% ,https://skin.club/en/cases/open/gamma,6 days ago
Gamma  Case,$3.00,★ Gut Knife,Bright Water,7,ft ,1,$103.56,99534,99647,0.114% ,https://skin.club/en/cases/open/gamma,6 days ago
